gene_id,length
Solyc05g050200,815
Solyc05g050210,1296
Solyc05g050220,1538
Solyc05g050230,905
Solyc05g050240,842
Solyc05g050250,294
Solyc05g050260,1356
Solyc05g050270,249
Solyc05g050280,1548
Solyc05g050290,285
Solyc05g050300,588
Solyc05g050310,180
Solyc05g050320,1463
Solyc05g050330,778
Solyc05g050340,1277
Solyc05g050350,2148
Solyc05g050360,2345
Solyc05g050370,174
Solyc05g050380,2073
Solyc05g050390,1845
Solyc05g050400,592
Solyc05g050410,448
Solyc05g050420,390
Solyc05g050430,3672
Solyc05g050440,560
Solyc05g050450,159
Solyc05g050460,561
Solyc05g050470,1269
Solyc05g050480,1215
Solyc05g050490,2418
Solyc05g050500,726
Solyc05g050510,393
Solyc05g050520,1120
Solyc05g050530,954
Solyc05g050540,1953
Solyc05g050550,920
Solyc05g050560,1740
Solyc05g050570,1117
Solyc05g050580,1536
Solyc05g050590,2402
Solyc05g050600,2259
Solyc05g050610,261
Solyc05g050620,647
Solyc05g050630,4865
Solyc05g050640,558
Solyc05g050650,627
Solyc05g050660,2394
Solyc05g050670,1188
Solyc05g050680,1508
Solyc05g050690,75
Solyc05g050700,1236
Solyc05g050710,1664
Solyc05g050720,949
Solyc05g050730,465
Solyc05g050740,1910
Solyc05g050750,453
Solyc05g050760,486
Solyc05g050770,1709
Solyc05g050780,1386
Solyc05g050790,570
Solyc05g050800,1366
Solyc05g050810,839
Solyc05g050820,870
Solyc05g050830,762
Solyc05g050840,1695
Solyc05g050850,236
Solyc05g050860,1446
Solyc05g050870,730
Solyc05g050880,1236
Solyc05g050890,402
Solyc05g050900,873
Solyc05g050910,1531
Solyc05g050920,1303
Solyc05g050930,1419
Solyc05g050940,1556
Solyc05g050950,533
Solyc05g050960,823
Solyc05g050970,2671
Solyc05g050980,1911
Solyc05g050990,1308
Solyc05g051000,775
Solyc05g051010,662
Solyc05g051020,496
Solyc05g051030,514
Solyc05g051040,1590
Solyc05g051050,1828
Solyc05g051060,1074
Solyc05g051070,1016
Solyc05g051080,1041
Solyc05g051090,381
Solyc05g051100,330
Solyc05g051110,726
Solyc05g051120,516
Solyc05g051130,384
Solyc05g051140,360
Solyc05g051150,213
Solyc05g051160,384
Solyc05g051180,633
Solyc05g051190,336
Solyc05g051200,675
Solyc05g051210,1408
Solyc05g051220,2917
Solyc05g051230,1946
Solyc05g051240,1344
Solyc05g051250,1324
Solyc05g051260,1774
Solyc05g051270,977
Solyc05g051280,1922
Solyc05g051290,1087
Solyc05g051300,429
Solyc05g051310,540
Solyc05g051320,993
Solyc05g051330,1008
Solyc05g051340,1659
Solyc05g051350,2055
Solyc05g051360,1410
Solyc05g051370,2389
Solyc05g051380,1836
Solyc05g051390,2855
Solyc05g051400,1197
Solyc05g051410,1228
Solyc05g051420,504
Solyc05g051430,737
Solyc05g051440,726
Solyc05g051450,609
Solyc05g051460,1224
Solyc05g051470,327
Solyc05g051480,444
Solyc05g051490,2927
Solyc05g051500,820
Solyc05g051510,948
Solyc05g051520,2721
Solyc05g051530,1867
Solyc05g051540,393
Solyc05g051550,1044
Solyc05g051560,1522
Solyc05g051570,1121
Solyc05g051580,2064
Solyc05g051590,1405
Solyc05g051600,159
Solyc05g051610,2520
Solyc05g051620,1341
Solyc05g051630,1868
Solyc05g051640,3208
Solyc05g051650,1164
Solyc05g051660,969
Solyc05g051670,855
Solyc05g051680,3332
Solyc05g051690,1088
Solyc05g051700,1004
Solyc05g051710,532
Solyc05g051720,315
Solyc05g051730,312
Solyc05g051740,264
Solyc05g051750,867
Solyc05g051760,1266
Solyc05g051770,1048
Solyc05g051780,2017
Solyc05g051790,952
Solyc05g051800,1167
Solyc05g051810,219
Solyc05g051820,706
Solyc05g051830,1335
Solyc05g051840,1134
Solyc05g051850,1986
Solyc05g051860,659
Solyc05g051870,696
Solyc05g051880,1005
Solyc05g051890,789
Solyc05g051900,1779
Solyc05g051910,2838
Solyc05g051920,1509
Solyc05g051930,1215
Solyc05g051940,1631
Solyc05g051950,810
Solyc05g051960,594
Solyc05g051970,1358
Solyc05g051980,1060
Solyc05g051990,221
Solyc05g052000,1187
Solyc05g052010,642
Solyc05g052020,1369
Solyc05g052030,606
Solyc05g052040,1098
Solyc05g052050,705
Solyc05g052060,855
Solyc05g052070,1159
Solyc05g052080,456
Solyc05g052090,1074
Solyc05g052100,1551
Solyc05g052110,1472
Solyc05g052120,1246
Solyc05g052130,1336
Solyc05g052140,580
Solyc05g052150,517
Solyc05g052160,1119
Solyc05g052170,830
Solyc05g052180,788
Solyc05g052190,1462
Solyc05g052200,2736
Solyc05g052210,1201
Solyc05g052220,1549
Solyc05g052230,195
Solyc05g052240,845
Solyc05g052250,942
Solyc05g052260,1168
Solyc05g052270,1323
Solyc05g052280,1266
Solyc05g052290,801
Solyc05g052300,1343
Solyc05g052310,1189
Solyc05g052320,2550
Solyc05g052330,807
Solyc05g052340,1795
Solyc05g052350,2617
Solyc05g052360,546
Solyc05g052370,1503
Solyc05g052380,96
Solyc05g052390,2019
Solyc05g052400,1969
Solyc05g052410,1200
Solyc05g052420,249
Solyc05g052430,1269
Solyc05g052440,1257
Solyc05g052450,1461
Solyc05g052460,1448
Solyc05g052470,1192
Solyc05g052480,1852
Solyc05g052490,2738
Solyc05g052500,2441
Solyc05g052510,5490
Solyc05g052520,1535
Solyc05g052530,1461
Solyc05g052540,1317
Solyc05g052550,360
Solyc05g052560,168
Solyc05g052570,1219
Solyc05g052580,1402
Solyc05g052590,2385
Solyc05g052600,1621
Solyc05g052610,975
Solyc05g052620,2314
Solyc05g052630,2397
Solyc05g052640,1464
Solyc05g052650,526
Solyc05g052660,342
Solyc05g052670,1386
Solyc05g052680,1374
Solyc05g052690,1291
Solyc05g052700,1575
Solyc05g052710,601
Solyc05g052720,444
Solyc05g052740,1050
Solyc05g052750,831
Solyc05g052760,2091
Solyc05g052770,234
Solyc05g052780,962
Solyc05g052790,1528
Solyc05g052800,652
Solyc05g052810,713
Solyc05g052820,1530
Solyc05g052830,1473
Solyc05g052840,1026
Solyc05g052850,1477
Solyc05g052860,1677
Solyc05g052870,1714
Solyc05g052880,755
Solyc05g052890,624
Solyc05g052900,737
Solyc05g052910,1531
Solyc05g052920,1981
Solyc05g052930,1076
Solyc05g052940,901
Solyc05g052950,1738
Solyc05g052960,1646
Solyc05g052970,2545
Solyc05g052980,1627
Solyc05g052990,825
Solyc05g053000,942
Solyc05g053010,2073
Solyc05g053020,831
Solyc05g053030,1509
Solyc05g053040,1175
Solyc05g053050,225
Solyc05g053060,297
Solyc05g053070,416
Solyc05g053080,620
Solyc05g053090,2232
Solyc05g053100,2109
Solyc05g053110,1743
Solyc05g053120,1410
Solyc05g053130,2855
Solyc05g053140,1588
Solyc05g053150,690
Solyc05g053160,898
Solyc05g053170,1415
Solyc05g053180,387
Solyc05g053190,1348
Solyc05g053200,2280
Solyc05g053210,1848
Solyc05g053220,971
Solyc05g053230,1327
Solyc05g053240,3277
Solyc05g053250,919
Solyc05g053260,2109
Solyc05g053270,216
Solyc05g053280,2563
Solyc05g053290,1589
Solyc05g053300,2026
Solyc05g053310,707
Solyc05g053320,666
Solyc05g053330,1100
Solyc05g053340,1138
Solyc05g053350,1064
Solyc05g053360,985
Solyc05g053370,1331
Solyc05g053380,1075
Solyc05g053390,960
Solyc05g053400,1167
Solyc05g053410,3693
Solyc05g053420,1419
Solyc05g053430,641
Solyc05g053440,491
Solyc05g053450,534
Solyc05g053460,405
Solyc05g053470,1981
Solyc05g053480,1131
Solyc05g053490,1526
Solyc05g053500,1019
Solyc05g053510,624
Solyc05g053520,451
Solyc05g053530,1752
Solyc05g053540,2095
Solyc05g053550,1405
Solyc05g053560,3201
Solyc05g053570,4403
Solyc05g053580,240
Solyc05g053590,4520
Solyc05g053600,4520
Solyc05g053610,4521
Solyc05g053620,816
Solyc05g053630,270
Solyc05g053640,249
Solyc05g053650,3446
Solyc05g053660,1152
Solyc05g053670,970
Solyc05g053680,1026
Solyc05g053690,2928
Solyc05g053700,849
Solyc05g053710,1590
Solyc05g053720,1913
Solyc05g053730,855
Solyc05g053740,1000
Solyc05g053750,1197
Solyc05g053760,1019
Solyc05g053770,2462
Solyc05g053780,761
Solyc05g053790,1302
Solyc05g053800,4259
Solyc05g053810,1800
Solyc05g053820,1696
Solyc05g053830,2849
Solyc05g053850,891
Solyc05g053860,1582
Solyc05g053870,1765
Solyc05g053880,1306
Solyc05g053890,1680
Solyc05g053900,1647
Solyc05g053910,1173
Solyc05g053920,1308
Solyc05g053930,1547
Solyc05g053940,1085
Solyc05g053950,976
Solyc05g053960,1078
Solyc05g053970,1186
Solyc05g053980,369
Solyc05g053990,2730
Solyc05g054000,648
Solyc05g054010,3743
Solyc05g054020,3744
Solyc05g054030,1149
Solyc05g054040,1964
Solyc05g054050,1661
Solyc05g054060,1522
Solyc05g054070,1070
Solyc05g054080,3050
Solyc05g054090,553
Solyc05g054100,1165
Solyc05g054110,970
Solyc05g054120,390
Solyc05g054130,1466
Solyc05g054140,770
Solyc05g054150,1272
Solyc05g054160,228
Solyc05g054170,1403
Solyc05g054180,1823
Solyc05g054190,1005
Solyc05g054200,1827
Solyc05g054210,1416
Solyc05g054220,1440
Solyc05g054230,1382
Solyc05g054240,2030
Solyc05g054250,963
Solyc05g054260,3044
Solyc05g054270,607
Solyc05g054280,525
Solyc05g054290,594
Solyc05g054300,226
Solyc05g054310,1757
Solyc05g054320,1449
Solyc05g054330,1006
Solyc05g054340,3799
Solyc05g054350,1225
Solyc05g054360,1962
Solyc05g054370,2792
Solyc05g054380,489
Solyc05g054390,2646
Solyc05g054400,995
Solyc05g054410,2657
Solyc05g054420,3476
Solyc05g054430,907
Solyc05g054440,1804
Solyc05g054450,690
Solyc05g054460,1210
Solyc05g054470,920
Solyc05g054480,1399
Solyc05g054490,1393
Solyc05g054500,1200
Solyc05g054510,897
Solyc05g054520,1523
Solyc05g054530,906
Solyc05g054540,777
Solyc05g054550,1006
Solyc05g054560,1065
Solyc05g054570,1742
Solyc05g054580,1415
Solyc05g054590,1229
Solyc05g054600,2239
Solyc05g054610,312
Solyc05g054620,1700
Solyc05g054630,3955
Solyc05g054640,3262
Solyc05g054650,459
Solyc05g054660,504
Solyc05g054670,1599
Solyc05g054680,2529
Solyc05g054690,130
Solyc05g054700,3025
Solyc05g054710,2034
Solyc05g054720,1103
Solyc05g054730,1520
Solyc05g054740,2461
Solyc05g054750,547
Solyc05g054760,1162
Solyc05g054770,2321
Solyc05g054780,675
Solyc05g054790,336
Solyc05g054800,1053
Solyc05g054810,639
Solyc05g054820,1938
Solyc05g054830,2126
Solyc05g054840,909
Solyc05g054850,1095
Solyc05g054860,2436
Solyc05g054870,909
Solyc05g054880,1993
Solyc05g054890,2626
Solyc05g054900,604
Solyc05g054910,3442
Solyc05g054920,1256
Solyc05g054930,2796
Solyc05g054940,1203
Solyc05g054950,1565
Solyc05g054960,994
Solyc05g054970,2307
Solyc05g054980,1989
Solyc05g054990,778
Solyc05g055000,1668
Solyc05g055010,1082
Solyc05g055020,1098
Solyc05g055030,657
Solyc05g055040,2065
Solyc05g055050,612
Solyc05g055060,1529
Solyc05g055070,2712
Solyc05g055080,300
Solyc05g055090,3492
Solyc05g055100,2124
Solyc05g055110,2755
Solyc05g055120,935
Solyc05g055130,291
Solyc05g055140,540
Solyc05g055150,426
Solyc05g055160,1597
Solyc05g055170,1063
Solyc05g055180,1416
Solyc05g055190,3087
Solyc05g055200,2247
Solyc05g055210,1314
Solyc05g055220,690
Solyc05g055230,435
Solyc05g055240,901
Solyc05g055250,611
Solyc05g055260,590
Solyc05g055270,606
Solyc05g055280,297
Solyc05g055290,1231
Solyc05g055300,756
Solyc05g055310,570
Solyc05g055320,1236
Solyc05g055330,4694
Solyc05g055340,1546
Solyc05g055350,1617
Solyc05g055360,2099
Solyc05g055370,252
Solyc05g055380,153
Solyc05g055390,1140
Solyc05g055400,1806
Solyc05g055410,1581
Solyc05g055420,2757
Solyc05g055430,981
Solyc05g055440,444
Solyc05g055450,1426
Solyc05g055460,588
Solyc05g055470,2101
Solyc05g055480,1667
Solyc05g055490,1644
Solyc05g055500,1089
Solyc05g055510,1597
Solyc05g055520,246
Solyc05g055530,671
Solyc05g055540,1701
Solyc05g055550,685
Solyc05g055560,366
Solyc05g055570,447
Solyc05g055580,1743
Solyc05g055590,1908
Solyc05g055600,2066
Solyc05g055610,3037
Solyc05g055620,153
Solyc05g055630,1185
Solyc05g055640,398
Solyc05g055650,1389
Solyc05g055660,423
Solyc05g055670,75
Solyc05g055680,650
Solyc05g055690,3276
Solyc05g055700,1411
Solyc05g055710,1754
Solyc05g055720,273
Solyc05g055730,2009
Solyc05g055740,781
Solyc05g055750,1808
Solyc05g055760,1142
Solyc05g055770,1538
Solyc05g055780,1474
Solyc05g055790,2086
Solyc05g055800,1967
Solyc05g055810,706
Solyc05g055820,552
Solyc05g055830,1300
Solyc05g055840,1618
Solyc05g055850,1302
Solyc05g055860,1860
Solyc05g055870,1312
Solyc05g055880,1721
Solyc05g055890,556
Solyc05g055900,1797
Solyc05g055910,1869
Solyc05g055920,1459
Solyc05g055930,858
Solyc05g055940,1695
Solyc05g055950,522
Solyc05g055960,516
Solyc05g055970,1010
Solyc05g055980,1492
Solyc05g055990,989
Solyc05g056000,1456
Solyc05g056010,2138
Solyc05g056020,656
Solyc05g056030,1911
Solyc05g056040,2280
Solyc05g056050,1030
Solyc05g056060,757
Solyc05g056070,1112
Solyc05g056080,638
Solyc05g056090,941
Solyc05g056100,2127
Solyc05g056110,1455
Solyc05g056120,1402
Solyc05g056130,1680
Solyc05g056140,2621
Solyc05g056150,1327
Solyc05g056160,1048
Solyc05g056170,2625
Solyc05g056180,213
Solyc05g056190,396
Solyc05g056200,1323
Solyc05g056210,3453
Solyc05g056220,3544
Solyc05g056230,1605
Solyc05g056240,805
Solyc05g056250,2045
Solyc05g056260,1300
Solyc05g056270,1914
Solyc05g056280,1620
Solyc05g056290,1290
Solyc05g056300,835
Solyc05g056310,1961
Solyc05g056320,1855
Solyc05g056330,1343
Solyc05g056340,2605
Solyc05g056350,2340
Solyc05g056360,993
Solyc05g056370,2193
Solyc05g056380,891
Solyc05g056390,549
Solyc05g056400,1686
Solyc05g056410,822
Solyc05g056420,2480
Solyc05g056430,315
Solyc05g056440,318
Solyc05g056450,1861
Solyc05g056460,1176
Solyc05g056470,1845
Solyc05g056480,1536
Solyc05g056490,1608
Solyc05g056500,1206
Solyc05g056510,1347
Solyc05g056520,1467
Solyc05g056530,2714
Solyc05g056540,1636
Solyc05g056550,1421
Solyc05g056560,882
Solyc05g056570,1995
Solyc05g056580,2927
Solyc05g056590,1098
Solyc05g056620,1226
Solyc06g005000,1808
Solyc06g005010,261
Solyc06g005020,432
Solyc06g005030,156
Solyc06g005040,288
Solyc06g005050,635
Solyc06g005060,1701
Solyc06g005070,948
Solyc06g005080,3566
Solyc06g005090,679
Solyc06g005100,954
Solyc06g005110,602
Solyc06g005120,981
Solyc06g005130,1288
Solyc06g005140,1896
Solyc06g005150,1113
Solyc06g005160,1093
Solyc06g005170,1494
Solyc06g005180,1227
Solyc06g005190,3534
Solyc06g005200,2408
Solyc06g005210,183
Solyc06g005220,1605
Solyc06g005230,1125
Solyc06g005240,1826
Solyc06g005250,918
Solyc06g005260,479
Solyc06g005270,444
Solyc06g005280,1797
Solyc06g005290,1519
Solyc06g005300,890
Solyc06g005310,1182
Solyc06g005320,267
Solyc06g005330,890
Solyc06g005340,628
Solyc06g005350,612
Solyc06g005360,734
Solyc06g005370,1974
Solyc06g005380,1441
Solyc06g005390,444
Solyc06g005400,150
Solyc06g005410,567
Solyc06g005420,312
Solyc06g005430,312
Solyc06g005440,357
Solyc06g005450,588
Solyc06g005460,561
Solyc06g005470,608
Solyc06g005480,1349
Solyc06g005490,984
Solyc06g005500,1809
Solyc06g005510,128
Solyc06g005520,1906
Solyc06g005530,399
Solyc06g005540,189
Solyc06g005550,1968
Solyc06g005560,1144
Solyc06g005570,2428
Solyc06g005580,1340
Solyc06g005590,2341
Solyc06g005600,939
Solyc06g005610,330
Solyc06g005620,1203
Solyc06g005630,678
Solyc06g005640,75
Solyc06g005650,860
Solyc06g005660,1794
Solyc06g005670,3476
Solyc06g005680,1054
Solyc06g005690,1740
Solyc06g005700,1809
Solyc06g005710,1849
Solyc06g005720,1402
Solyc06g005730,476
Solyc06g005740,393
Solyc06g005750,949
Solyc06g005760,276
Solyc06g005770,360
Solyc06g005780,357
Solyc06g005790,1055
Solyc06g005800,1356
Solyc06g005810,1046
Solyc06g005820,740
Solyc06g005830,336
Solyc06g005840,260
Solyc06g005850,1981
Solyc06g005860,768
Solyc06g005870,81
Solyc06g005880,1338
Solyc06g005890,1088
Solyc06g005900,823
Solyc06g005910,1539
Solyc06g005920,576
Solyc06g005930,2049
Solyc06g005940,1753
Solyc06g005950,2804
Solyc06g005960,2057
Solyc06g005970,2363
Solyc06g005980,1846
Solyc06g005990,4558
Solyc06g006000,825
Solyc06g006010,2646
Solyc06g006020,1566
Solyc06g006030,516
Solyc06g006040,3063
Solyc06g006050,783
Solyc06g006060,240
Solyc06g006070,513
Solyc06g006080,2317
Solyc06g006090,420
Solyc06g006100,2143
Solyc06g006110,1621
Solyc06g007110,2063
Solyc06g007120,2185
Solyc06g007130,1334
Solyc06g007140,1070
Solyc06g007150,1637
Solyc06g007160,1706
Solyc06g007170,1580
Solyc06g007180,2318
Solyc06g007190,1598
Solyc06g007200,1513
Solyc06g007210,324
Solyc06g007220,407
Solyc06g007230,522
Solyc06g007240,1069
Solyc06g007250,1440
Solyc06g007260,219
Solyc06g007270,225
Solyc06g007280,849
Solyc06g007290,231
Solyc06g007300,1779
Solyc06g007310,1327
Solyc06g007320,3709
Solyc06g007330,933
Solyc06g007340,1304
Solyc06g007350,1209
Solyc06g007360,1110
Solyc06g007370,480
Solyc06g007380,1443
Solyc06g007390,753
Solyc06g007400,450
Solyc06g007420,528
Solyc06g007430,1437
Solyc06g007440,1813
Solyc06g007450,75
Solyc06g007460,524
Solyc06g007470,713
Solyc06g007480,722
Solyc06g007490,873
Solyc06g007500,789
Solyc06g007510,975
Solyc06g007520,938
Solyc06g007530,1046
Solyc06g007540,567
Solyc06g007550,846
Solyc06g007560,1089
Solyc06g007570,914
Solyc06g007580,900
Solyc06g007590,983
Solyc06g007600,953
Solyc06g007610,849
Solyc06g007620,1074
Solyc06g007630,486
Solyc06g007640,1830
Solyc06g007650,1383
Solyc06g007660,621
Solyc06g007670,1160
Solyc06g007680,1203
Solyc06g007690,195
Solyc06g007700,1393
Solyc06g007710,1366
Solyc06g007720,545
Solyc06g007730,345
Solyc06g007740,1773
Solyc06g007750,375
Solyc06g007760,706
Solyc06g007770,1037
Solyc06g007780,1788
Solyc06g007790,1002
Solyc06g007800,892
Solyc06g007810,807
Solyc06g007820,495
Solyc06g007830,345
Solyc06g007840,491
Solyc06g007850,1412
Solyc06g007860,486
Solyc06g007870,478
Solyc06g007880,561
Solyc06g007890,413
Solyc06g007900,156
Solyc06g007910,558
Solyc06g007920,255
Solyc06g007930,797
Solyc06g007940,432
Solyc06g007950,261
Solyc06g007960,1308
Solyc06g007970,958
Solyc06g007980,2237
Solyc06g007990,742
Solyc06g008000,474
Solyc06g008010,1097
Solyc06g008020,775
Solyc06g008030,1678
Solyc06g008040,4699
Solyc06g008050,1884
Solyc06g008060,282
Solyc06g008070,666
Solyc06g008080,921
Solyc06g008090,4846
Solyc06g008100,515
Solyc06g008110,2406
Solyc06g008120,324
Solyc06g008130,1356
Solyc06g008140,225
Solyc06g008150,2410
Solyc06g008160,1214
Solyc06g008170,589
Solyc06g008180,177
Solyc06g008190,1536
Solyc06g008200,1819
Solyc06g008210,2370
Solyc06g008220,1031
Solyc06g008230,3260
Solyc06g008240,991
Solyc06g008250,1614
Solyc06g008260,647
Solyc06g008270,2739
Solyc06g008280,322
Solyc06g008290,417
Solyc06g008300,3124
Solyc06g008310,3023
Solyc06g008320,1852
Solyc06g008330,1542
Solyc06g008340,1202
Solyc06g008350,980
Solyc06g008360,1068
Solyc06g008370,162
Solyc06g008380,2052
Solyc06g008390,357
Solyc06g008400,3756
Solyc06g008410,273
Solyc06g008420,257
Solyc06g008430,219
Solyc06g008440,195
Solyc06g008450,3852
Solyc06g008460,714
Solyc06g008470,174
Solyc06g008480,3219
Solyc06g008490,2644
Solyc06g008500,2025
Solyc06g008510,1987
Solyc06g008520,664
Solyc06g008530,4587
Solyc06g008540,309
Solyc06g008550,345
Solyc06g008560,1551
Solyc06g008570,2031
Solyc06g008580,867
Solyc06g008590,966
Solyc06g008600,2029
Solyc06g008610,1635
Solyc06g008620,1983
Solyc06g008630,319
Solyc06g008640,601
Solyc06g008650,440
Solyc06g008660,486
Solyc06g008670,348
Solyc06g008680,467
Solyc06g008690,1038
Solyc06g008700,1575
Solyc06g008710,2232
Solyc06g008720,4241
Solyc06g008730,2939
Solyc06g008740,1607
Solyc06g008750,309
Solyc06g008760,306
Solyc06g008770,3687
Solyc06g008780,1491
Solyc06g008790,3867
Solyc06g008800,3681
Solyc06g008810,1542
Solyc06g008820,1796
Solyc06g008830,309
Solyc06g008840,2715
Solyc06g008850,1993
Solyc06g008860,985
Solyc06g008870,1666
Solyc06g008880,1916
Solyc06g008890,1475
Solyc06g008900,2853
Solyc06g008910,1282
Solyc06g008920,1990
Solyc06g008930,568
Solyc06g008940,1718
Solyc06g008950,450
Solyc06g008960,4272
Solyc06g008970,2528
Solyc06g008980,1268
Solyc06g008990,606
Solyc06g009000,867
Solyc06g009010,537
Solyc06g009020,786
Solyc06g009030,159
Solyc06g009040,849
Solyc06g009050,984
Solyc06g009060,1258
Solyc06g009070,3474
Solyc06g009080,333
Solyc06g009090,639
Solyc06g009100,351
Solyc06g009110,1453
Solyc06g009120,1389
Solyc06g009130,1770
Solyc06g009140,772
Solyc06g009150,480
Solyc06g009160,2525
Solyc06g009170,1354
Solyc06g009180,1602
Solyc06g009190,1939
Solyc06g009200,1432
Solyc06g009210,1007
Solyc06g009220,2281
Solyc06g009230,168
Solyc06g009240,2671
Solyc06g009250,414
Solyc06g009260,452
Solyc06g009270,1787
Solyc06g009280,3870
Solyc06g009290,4423
Solyc06g009300,480
